reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOGBrObDQT-ZfpmrgHuqfw8fFBeUcblOvycjt3MPcg38-XOM16tGqIKIk9eESkxzDInezez3uQh9yKMPAg,Godtrix Wong 王英铭,https://play-lh.googleusercontent.com/a-/AOh14GildhD6vCjhz8OkI96-pAgqvRb6WgsDf-QGpBmo-3E,"account login problem since ages ago, your app is not stable on handling user data/acc on the phone, one day it just stuck and force close then re-run it and my account is gone, have to re-login. but stuck at the ""you look familiar"" screen where i click ""yes it's me"" button, either it keeps on loading or it shows ""login failed: wrong login details""... tried Facebook login also stuck at loading forever... after all these years i thought this stupid issue has been fixed but apparently not.",4,0,4.62.0.4,2020-07-19 18:22:33,,
gp:AOqpTOGrp4NV_F3keBuKMT4i70RWcbRpFqumQZFZq2w7I2irp6eV1hdXHKdix3eJsvYUcZBsadv2bYRGYgM5IQ,John Byrd,https://play-lh.googleusercontent.com/a-/AOh14GgeujeOPjZzg3eXFb9v57ZuR6lqO9wEPWaWp-wN,"This used to be the king of all navigation apps. Since Google acquired this app,they redesigned the user interface to be maximally annoying. Everything now beeps pops jumps or hops onto the screen. and at all times, there is now a ride share button at the lower right-hand corner of the app. If you touch your phone at all while driving,Waze will constantly bug you to tell it whether you want to share your car with random strangers. This app was useful in 2015, but it's terrible now.",2,235,4.64.1.0,2020-08-14 23:26:15,"Hi John, thank you for your feedback. We're always looking to improve your experience with Waze.If you have anymore future feedback to share, please contact us here: https://goo.gl/XVy4HE",2020-08-27 19:19:47
gp:AOqpTOH_XjPGSV-SrTAZM0jAw7H3n6FRzW46AG8LHTzV16fLuQAKDwAin89EU-HHR1PiXw1KrkBSWDGp9aFudg,amin rafid,https://play-lh.googleusercontent.com/a-/AOh14GikuKbs6WS96VWt1s0CkvwkH3erbs9z_Fs-3HgrMA,Always lead to end road.,1,0,4.73.0.3,2021-05-18 05:04:46,,
gp:AOqpTOH3tiuITyhQx-VHjninBcvsr02E0eJktlJNu-UpC22WuRi5py9vK-XNx4VncuSDAib2RzUP7X1HBXL_Bg,Kerry Curtin,https://play-lh.googleusercontent.com/a/AATXAJwagsImMDW-4T4UDw7EP_3tOGCziL0ypk3ZPKK1=mo,Excellent! I don't get lost anymore and am always on time,5,0,4.74.0.3,2021-05-26 05:07:31,,
gp:AOqpTOFl6gGfuYdO03V5ZzrDQOrP3tzO--1C3dg19dJUV88YHX8DUKA0NHTOzCshdbk98P-bqKnOZNg__F5yNg,Hugo Arevalo,https://play-lh.googleusercontent.com/a-/AOh14Gg3ejBoNmN_Uh8Lo6lJoyuen9XSjWF7sc-2jMKhWQ,The features for reported accidents and other hazards on the road is the only thing going good on the waze app. However the GPS portion is horrible while using it on Android Auto. I know this is an app design flaw as the gps sucks on both iPhone Carplay and on my Pixel 2 Android Auto. GPS location accuracy and rerouting works perfect on Google Maps but never on Waze. One irritating thing I have found is that Waze gives you a route and waze keeps moving along the route even when I decide to go a different route. It takes waze about 3 or more minutes to detect I am not following its suggested route. Thats stupid. It should be tracking my GPS and rerouting as I move along the maps. This is constant. Really wished Waze would fix this. Its the one reason I rather use Google Maps than Waze.,2,0,4.44.0.5,2018-11-08 07:09:42,,
gp:AOqpTOH1WqDsQSJ4aq3W3RiEeHsdB0tMMAMU7DgqUGLAbzHFXdyUKCAHrp-5p7wGjefp9pycUQlenEQ38QodvA,Bekki Benham,https://play-lh.googleusercontent.com/a/AATXAJzHzaiB4LLI6-fhEvVXjcr-95611qziAa_Y9ug3=mo,"I love that the routes use current info, and the ETAs are right on time & it tells you of it's being updated; that way you can keep your family/friends informed of any delays or travel time changes so no-one worries. I also really like that other people post updates, like where the police are, construction, accidents, stopped vehicles, things in the road, etc.",5,0,4.65.0.2,2020-08-17 08:26:24,,
gp:AOqpTOHMl3Ky2zncJP7uL3-n_W8UlQTnWpE0YNGo1GDRdeVCA6n-J2lvZmHKIgUFvDLvkVRpjJT5nYc3CSPjoQ,Mark Chipeur,https://play-lh.googleusercontent.com/a-/AOh14GgCJiYCHm0brgycrQ-FutoNgoaVeULB7OCh_JAHVTI,"App Starts Randomly: I do NOT like that the app starts randomly and without apparent cause: just sitting on my desk. I sent an email to Waze expressing my concerns and asked how to make the poor behavior stop. The response from Waze ""customer service"" assumed that I didn't know how to stop an app and instructed me on how to stop it under normal use circumstances. I am inclined to uninstall due to both the erratic and the pathetic tech support service.",2,0,4.46.1.3,2018-12-29 00:59:16,,
gp:AOqpTOGcvC1bov8FfeZeIidel5kaBX6Dju9ExZyy8Y50P9LUne9XlJONT6oBzWM_IbfQbIVJdVX4qqMpvVsoiA,Donn Marshall,https://play-lh.googleusercontent.com/a-/AOh14GhPXWZrjU8woBlrbQJ8Ja-UbqmIFgm_OhWHxvk7YA,"Nice enough, but I'm tired of Waze locking up whenever I'm using my phone (bluetooth) and driving. Also not happy with how I'll take a detour without consulting Waze and Waze will recalibrate and tell me that my detour is taking 5 minutes or so off my drive -- then why didn't Waze send me to the detour? Why was it telling me to take a longer route?",3,0,4.50.1.1,2019-05-16 00:19:08,,
gp:AOqpTOG_bwd-YfkxzVN5GhaBbDmgI03IZJCtofePy5NtcWXRnJAShc-FokVvFnI7rlmZTscRDwojtY-l91J66g,Michelle Bonventre,https://play-lh.googleusercontent.com/a-/AOh14GhunJozjLqPHDtg0PYKRMSePyVSylf8RkKcixCg55o,"I thought I loved this app but it makes me ""create"" a new account everyone I sign in. None of my points were saved, none of my favorites were there. The only time this app was better than google maps was during NC's state of emergency and roads were closing due to a hurricane faster than google could update its map. Not worth the space it takes up if I can't save my places.",2,0,3.9.5.3,2018-09-27 17:02:58,,
gp:AOqpTOEuMDVC6HbK-i12piliD1U-Otzxup8sIBYoJjlxBUCYo_ww9fRy8Z0Cfh2XAaTzp_i4_2GJYuKvK_7SIA,エリサ__,https://play-lh.googleusercontent.com/a-/AOh14Gha9vtuNuKjD0Pu9OVSY8UTABa7XbQzrHF6PgvNKGo,Verytime Give a wrong direction . Stupid aps,1,0,4.73.0.3,2021-05-18 02:11:51,,
gp:AOqpTOGhuTK_gmGLqbywUt61Cwpqq2Elpep7Ah04qvSvLbEwvrxuoxWcCcFArzlmqiC0k3LevBCNuPdGUPEn5w,Erin Ansell,https://play-lh.googleusercontent.com/a/AATXAJzt2l9Hp7nGPvYrVyHV97OLn65fRoMaL8w1oDe7=mo,"I frequently travel for work and Waze used to be my navigation app of choice, mostly for the hazard warnings. Now it has become so slow it is virtually unusable, fails to calculate some routes, takes ages to recalculate if I miss a turn or pass a route I know isn't quite as good, and on a recent cross-country run, logged me out of my account mid-trip and lost all my data. I made a new one only to have that lost too a couple days later. Uninstalled. I miss when Waze was better than Google Maps.",1,0,,2019-09-20 17:05:11,,
gp:AOqpTOGa4VN0qe_OP54b3hV84TnlamnhutqKEH8E9QPKGgVlQhZWpE1UkZJeZnwyga5UJQcSJAy3Mxdg2hUAuQ,Alex D,https://play-lh.googleusercontent.com/a/AATXAJyAsEtTZDthKG_mWJOia95HVB4OjRMdd461FReh=mo,It used to be ok. Now after removing a bunch of features (speed cameras etc.) It's a complete garbage Would not recommend.,1,1,4.70.1.0,2021-04-26 14:57:38,"Hi Alex, thank you for your feedback. We're always looking to improve the Waze experience. We invite you to submit any app changes you wish to see to the Waze suggestion box: https://waze.uservoice.com/forums/59223-waze-suggestion-box Thanks. For further assistance please contact us here: https://m.me/waze",2021-04-29 18:14:18
gp:AOqpTOEE3pJ8jRIOKB8gWMhJbNTzvK4QjEwS2xOm6bODepXZHdoMiVqC3lbczxeDT_GBx-L8lW9qOnzae4lkEg,Bohdan Polishchuk,https://play-lh.googleusercontent.com/a/AATXAJwI01KBwhm-Vvimm_jUsXgeWH20Tr7dPqGTVK3J=mo,"The app is great, and I really like to use it while commuting both in city and across country. However, there is one big and very annoying bug which I'm really looking forward to be fixed. When I chose alternative route, for example the blue one, and click go, I manage to notice that before opening big map it switches back to original route, which is awful. Only after second attempt I can switch to the route I want to drive. It has made me several times to drive the route I didn't want to(",1,100,4.68.2.0,2020-12-03 18:31:58,"Hi Bohdan, thanks for contacting us. We'd like to hear more about this issue to investigate further. Could you please send us a private message on Facebook with details? Thanks. For further assistance please contact us here: https://m.me/waze",2020-12-15 19:45:19
gp:AOqpTOGl5o7WUT_L3XqALJgyQBTBg7uyssLJfaPEcP_AF4_h-8EX0uT5POua46pvdMN8E6ad5olnM1TWn4n99w,Jae Nadeau,https://play-lh.googleusercontent.com/a/AATXAJxzIIFScdCfDyQyigII9Xh74V7jjfK298xMnAes=mo,"I think Waze is great with the exception of ""my places"" it would be nice if the places could be alphabetized. The most recent places i use and the frequent ones should at least stay at the top but they just get mixed in. So aggravating. Also it would be nice to add more then 2 addresses to a route. I walk several dogs and it would be nice to add at least 4-5 address. Other then that it gets me to where i have to go.",3,0,,2019-07-21 16:54:51,,
gp:AOqpTOHNqPoWRWqHv7HlUkyhY5-yxqUoOZMvpAXhKjB00vZBZDXRJro5YSMrZuSJ-zv7d8yV9M2LGm0gtJEE8Q,John Mark Wildenthal,https://play-lh.googleusercontent.com/a-/AOh14GgJRihpXktYGy3E7DCyEmVYK0Llk7uixz7XRBRB7g,Very slow to recognize you have left the suggested route. Google Maps picks up the change by the time I'm at the end of the exit ramp. Waze says I'm still on the freeway even when I've been off for a quarter mile. This wouldn't be a problem except that the routing is often not efficient - there are minutes to be saved by such changes and Waze doesn't suggest them.,1,69,4.50.1.1,2019-05-01 10:50:28,,
gp:AOqpTOHg6vz7Zcm_mfkzH2_YmBfeADhItsGLUyF3ZyPaKt01m3mYEarYrE7b-NyN-VXUCSNwS_mlg6N_hxFfeg,Ronald Basilotto,https://play-lh.googleusercontent.com/a-/AOh14GjukPrKRm4bzgSbpXFiqJkC8sN_quZg4mhwrLetzA,"I like the look and simplicity of it and the navigation is great but, the main reason I wanted to use Waze was for the music integration but, it won't connect to spotify. I tried uninstalling it and reinstalling it but, it still won't connect. Definitely 5 stars once it's fixed. ALSO, it would be really nice if we can download maps or routes for offline use. thank you.",3,19,4.52.3.4,2019-07-03 15:37:47,,
gp:AOqpTOGiyF82qfnEQIsSEdUszf-oxzjQYRvsDSuQ1HzMc4ox8guINn4ClBdt4FQIw61cLtfKBufSHS7_xMm7eQ,Lisa Kemper,https://play-lh.googleusercontent.com/a-/AOh14GjTJO44lY5hVYoU-jfVAzAxyyVFg2L0ciF_6-dMgQ,"Waze works so well, I have just one suggestion. I wish that a user could enter a specific highway or road that must always be excluded. When I select an alternate route that does not include a highway that I will not take, Waze will recalculate the route and that highway comes up because it is much faster. However, it is a mountain road with sheer drops. When I am driving at freeway speeds it is unsafe to have to go back and find my originally selected route on the app.",4,74,4.55.1.0,2019-09-21 05:07:14,,
gp:AOqpTOGM2ruXAqk6ST9uajmK_rYzRB3vLMxRzPn0_NJv9UkwUt63kv-8S3I1cqUE-9uIMPnI2gnrkMfh-aAYCQ,Sophia Ts'o,https://play-lh.googleusercontent.com/a/AATXAJx6olHtqb8uRZRjH1wtniIHgWh2FnXC9irzUdR4=mo,lately waze has been inaccurate in its navigation. i use it in neighboorhoods and roads im familiar with and the waze suggested navigation is clearly slower. today i used waze and there was an accident on the highway. we were not moving. waze did not redirect. i went local and was able to get to my destination in 15 minutes. i would still be there now if I had followed waze. when I first downloaded waze it worked as promised. not sure what changed.,2,4,4.47.0.3,2019-01-26 19:42:06,,
gp:AOqpTOGs8SUNulQ1zGV12ANfGsBH-3f6R0jcR3O17IDlz5Lc6c6ylqHq6gX-1RQHHwb44PPaxvox6MU12OgqXA,Janine Sataria,https://play-lh.googleusercontent.com/a-/AOh14GgOd45k30lvZevDpTUrAXUT_pzB6W58xe57W080DZ4,"Easily the best navigation app I've used, with one glaring flaw. It will nag you to sign up for their carpool matchmaking service, and you can't remove the reminders unless you sign up for it, link a social media account, THEN disable it. Even if you do this, it always has an easy-to-accidentally-press button for that service on the interface.",3,8,4.47.0.3,2019-02-05 11:53:27,,
gp:AOqpTOHF_tVt0jG_r4FcoSUOCV3b62iKpceWf23sxM76FsIfMTsVZfPRTs5MP25BCrNeKOVP6qHyu-7iLpd6Vw,Adrian Guevara,https://play-lh.googleusercontent.com/a/AATXAJyBKd6HdfrLQayOZteCf5Y31Ln4ibG1w44ZyIAh=mo,"driving hazard at first this app works fine, but after several updates, it keeps on rerouting randomly. it keeps on getting its gps signal lost even though I have a full signal reception. tbh its a driving hazard, the way it suddenly loses its gps lock and rerouting even if you're just stopping in a traffic light. the randomness is something that is a hazard and must be fixed",1,4,4.46.1.3,2018-12-20 08:42:28,,
gp:AOqpTOEXDqrjIM2gX1mbhQfyufzkIGMV9CgfAt6QzjlfbL8q0v7tCQwO6FnPAUe5f6uLlk8cGVWWnYSTL-kvBA,Beth Higgins,https://play-lh.googleusercontent.com/a/AATXAJyyXrWxn69J_WZl8Jh09OeOVJzotVPwG5sww0_R=mo,"Was great for 7months, but is now awful. Had to uninstall b/c it kept ending my drive to work a few miles early, which was hard to tell at first glance on the overview, but had me 5-10mins off in my ETA (NYC traffic) & late for work a few days before I realised (it was ending on the highway). I reported to Help x3 to no avail. Reinstalled & now it keeps reloading the user agreement page over & over. If I am able to scroll down& click Accept, it still reloads page over & over & over...",1,5,3.9.0.0,2020-11-07 01:18:56,,
gp:AOqpTOGPr_f3qiLmMjCwths17wqKSpCvv87x4wiq81XwmLAHwvvtp7Ptne1zsgs6SowXppQYO_-8iz9XZgem7g,Aaron Traynor,https://play-lh.googleusercontent.com/a-/AOh14GjKvK4IhBrlIG4MkGk-wwac9hPWedcFfaihVBFHbw,"Such a great app, but it's riddled with bugs that make it dangerous to use! The app is constantly crashing when using Android Auto and loses GPS location all the time. As much as I love Waze, I've had to switch to Google Maps because its just too dangerous when you're relying on it to show you around unfamiliar roads. Every update brings a new bug and the support team just aren't interested in solving them.",2,91,4.58.0.1,2020-01-02 17:24:51,,
gp:AOqpTOGm7HDM06kTAS6W39xGLW06CgRCpbyLloRh8vWrlIJIchQgxqmyCVFtSX6Qvur5PdPWnu-UHkaAJsXtxw,Colin Hall,https://play-lh.googleusercontent.com/a-/AOh14GjoTy8dA-D0aunfQaM1Oo2Au7uG7XVVgfAaLWjm_g,"Got it specifically for the Mr. T voice. Not only was it not available, there were no celebrity voices at all. I'm not going to bother with it if the one gimmick that sets it apart doesn't work. 2 stars because the directions might work. Never tested them due to disappointment as listed above.",2,0,4.44.0.5,2018-11-13 04:56:37,,
gp:AOqpTOFiAuP_dRGJXKc0Z69a7ApBClSrS7_DDj8ispChYRgCFBea2AEKaIApMZ3nPSq1mSfKFRujvmpDXxu7eQ,iqy,https://play-lh.googleusercontent.com/a-/AOh14Ghpf7LJmTBukyOJ7r86JNQTkcTlQJlHLQNJJM7lZQ,The apps was superrr laggy :(,1,0,4.73.0.3,2021-05-16 00:59:10,,
gp:AOqpTOFqwVgIcG19qd0O14JVRjCCotBP3M63GKM4e461dnm_iRKAQ-aUfIgfdeZDmlidc1dcvbBHnSGpDE0Gjw,Brent Krous,https://play-lh.googleusercontent.com/a/AATXAJx7pagqBYL7-L5M5i10kwH2BTsrUjC2eXBK23vl=mo,"always crashing at random times during trips. over the course of a 1700 mile trip, it crashed on average... every 30-50 miles. also, it seems as though no one uses the app anymore. no road markers the entire trip. this was the last chance for Waze. I'll never go back to it.",1,7,4.52.3.4,2019-07-10 02:10:55,,
gp:AOqpTOGGFMeiboBUHkTXAbllkTRdNoRStKZaXfK45rzucTfCFv5vEpsnOxCbpCmewIDIFdzzpsSNGSKsqhAYCg,Allison Howerton,https://play-lh.googleusercontent.com/a-/AOh14GjfOxY7cxuclbBtoP5PxKSKcwC66R2Q-dR7suzY,"I tried this app at the recommendation of several people. Not only was it a little tricky to figure out how to use, it crashed multiple times on my drive to somewhere I had never been before. I had absolutely no clue where I was. One of the crashes happened in the dark, in the rain, with heavy traffic and right before I needed to make an interchange. NOT reliable at all and it put us in a very scary situation. Luckily I had another adult passenger who was able to pull up apple maps on her phone and get us on the right track.",1,7,4.45.1.0,2018-11-24 18:44:16,,
gp:AOqpTOFn1cJWm5NyYRKK4IwzB7BUGK4EkFIR8Jics1OsgS9w-B70LHq661xZpu4qhWIL6EX1d2kwAG7cJhU2aQ,Anita Thompson,https://play-lh.googleusercontent.com/a-/AOh14GhXzzSUzugI11dLbJUvwW4jDbPsmqPlRn8SmOU,"This is my go to for driving. Great app. Wish Waze would actually shut down after I hit shut down button, tho. Instead, it has to be closed, which would be fine, but then I have to go thru settings and force stop or it sucks battery life by running in the background. If it actually shut down when I hit the shut down button, I'd give it 5 stars.",4,16,4.55.3.0,2019-10-28 13:56:47,,
